image_name,sun_f,sun_l,sun_u
example_dataset/train/images/grey-rectified-left-045444_flip.pgm,0.4781708841353784,0.6882709481443785,0.5455599944145729
example_dataset/train/images/grey-rectified-left-041610.pgm,-0.2102033371127593,-0.8510966942458787,0.4810914404875613
example_dataset/train/images/grey-rectified-left-044252.pgm,0.595146143066623,-0.6586296277252179,0.4604433536011393
example_dataset/train/images/grey-rectified-left-015407_flip.pgm,-0.7657072978271691,0.213209162302275,0.6068230278792798
example_dataset/train/images/grey-rectified-left-011256.pgm,0.7651228054411012,0.1024621574792898,0.635679635412861
example_dataset/train/images/grey-rectified-left-044344_flip.pgm,0.7667021210406455,0.4897105244651138,0.4151523332704255
example_dataset/train/images/grey-rectified-left-002878_flip.pgm,0.471032995957347,-0.690287254302556,0.5492098171617877
example_dataset/train/images/grey-rectified-left-042202_flip.pgm,0.0115699929779356,0.8875362765419591,0.4605925456241401
example_dataset/train/images/grey-rectified-left-038624.pgm,0.8512711045378393,-0.2893172620477484,0.437759098660578
example_dataset/train/images/grey-rectified-left-000674.pgm,0.5270044013040677,0.6758631472952705,0.5152430175502359
example_dataset/train/images/grey-rectified-left-033021.pgm,-0.8520855706418079,0.0272910113292105,0.5226905212500543
example_dataset/train/images/grey-rectified-left-011669_flip.pgm,0.5540049310857973,-0.6002340116910675,0.5768861824847848
example_dataset/train/images/grey-rectified-left-046256.pgm,0.2843607036761326,-0.8131084081770772,0.507930809024767
example_dataset/train/images/grey-rectified-left-009773.pgm,0.7711265492814593,0.2945728573823236,0.564438372798025
example_dataset/train/images/grey-rectified-left-027591.pgm,0.1548108653034509,0.8164379228609977,0.55629373005492
example_dataset/train/images/grey-rectified-left-040108.pgm,0.1300624049254636,-0.859137547636707,0.4949408500677528
example_dataset/train/images/grey-rectified-left-038924_flip.pgm,-0.294997539839373,0.8016256993771864,0.5199737393241646
example_dataset/train/images/grey-rectified-left-040187.pgm,0.2236764380431811,-0.8330774060217927,0.5059158888988525
example_dataset/train/images/grey-rectified-left-035911_flip.pgm,-0.704050868071672,0.4568196821210131,0.5437169789461991
example_dataset/train/images/grey-rectified-left-040740.pgm,0.0649309579131426,-0.9153041682811072,0.3974949688130816
example_dataset/train/images/grey-rectified-left-007406.pgm,-0.3557959462141578,0.7270823528528575,0.5871630921877881
example_dataset/train/images/grey-rectified-left-004149_flip.pgm,-0.4802131767072995,-0.642102030518069,0.5975786871377331
example_dataset/train/images/grey-rectified-left-003793.pgm,-0.2001194670164851,0.7616195615377317,0.6163504217603094
example_dataset/train/images/grey-rectified-left-024863.pgm,-0.4277580915867089,-0.6837723969214948,0.5911669174525335
example_dataset/train/images/grey-rectified-left-003045.pgm,0.5264768646698996,0.6252138121896825,0.5761334914883846
example_dataset/train/images/grey-rectified-left-047389.pgm,-0.9135647637920876,-0.0048049835867576,0.4066648921289347
example_dataset/train/images/grey-rectified-left-021248_flip.pgm,-0.5228637367587766,0.5975390935474637,0.6079149154817014
example_dataset/train/images/grey-rectified-left-026083_flip.pgm,-0.7906958614384356,0.0035397867886007,0.6121989256880653
example_dataset/train/images/grey-rectified-left-031836_flip.pgm,-0.7956322063967572,-0.2658408831772034,0.5443326344945637
example_dataset/train/images/grey-rectified-left-048201_flip.pgm,-0.5377055964425475,-0.7466161982439463,0.3917102807868597
example_dataset/train/images/grey-rectified-left-030569_flip.pgm,-0.7856465362924081,0.3256698222341234,0.5260215650500808
example_dataset/train/images/grey-rectified-left-020666.pgm,-0.5481688542189919,-0.6159519378917201,0.5657862825057464
example_dataset/train/images/grey-rectified-left-027638.pgm,-0.0914885489517429,0.8035245753215773,0.5881990328664128
example_dataset/train/images/grey-rectified-left-033949_flip.pgm,-0.8490123812637377,-0.1006801716687457,0.5186920854356944
example_dataset/train/images/grey-rectified-left-000338.pgm,0.4468519263191378,0.740763672924058,0.5015900086932904
example_dataset/train/images/grey-rectified-left-038481_flip.pgm,0.8221029444852056,-0.2982012828910479,0.4849976737582235
example_dataset/train/images/grey-rectified-left-004794.pgm,-0.6650457586802446,0.4894012386469108,0.5640926931562642
example_dataset/train/images/grey-rectified-left-040071_flip.pgm,0.111338223758018,0.8392452134271131,0.5322323474480755
example_dataset/train/images/grey-rectified-left-022201.pgm,-0.1036105996930056,-0.7831167388800501,0.6131826945675583
example_dataset/train/images/grey-rectified-left-002034.pgm,0.4071514222327015,0.7501465629892949,0.5210641547921292
example_dataset/train/images/grey-rectified-left-026190.pgm,-0.683541069148456,-0.4250660549572085,0.5933721056053284
example_dataset/train/images/grey-rectified-left-003203.pgm,0.2799159709434389,0.7771445468225568,0.5636429743683092
example_dataset/train/images/grey-rectified-left-038355_flip.pgm,0.8205015284621412,-0.2605113902331171,0.5088330348455166
example_dataset/train/images/grey-rectified-left-021064.pgm,-0.6224035113979708,-0.508318707566425,0.59516885044286
example_dataset/train/images/grey-rectified-left-008508_flip.pgm,0.1941766843322931,-0.8544889342115228,0.4818133212892446
example_dataset/train/images/grey-rectified-left-038487_flip.pgm,0.8440933873132331,-0.2587394080349797,0.4696384484087526
example_dataset/train/images/grey-rectified-left-048131_flip.pgm,-0.8000355233840195,-0.4292654888051448,0.4191351827806132
example_dataset/train/images/grey-rectified-left-045141_flip.pgm,0.4992404765452314,0.7351103015324376,0.458663047519395
example_dataset/train/images/grey-rectified-left-029773_flip.pgm,-0.6358209853904162,0.5584156724483166,0.5328260610192171
example_dataset/train/images/grey-rectified-left-044536.pgm,0.7348890816809998,-0.4674953811542353,0.4913106005629362
example_dataset/train/images/grey-rectified-left-008637.pgm,0.6247274325236952,0.5749154326966304,0.5283823239848189
example_dataset/train/images/grey-rectified-left-032522_flip.pgm,-0.5567360268885868,0.6095552409374824,0.5643468832287093
example_dataset/train/images/grey-rectified-left-011213.pgm,0.7653232273478445,0.137908723641345,0.6286982914128959
example_dataset/train/images/grey-rectified-left-011276.pgm,0.7435746411317969,0.2183308689323932,0.6320034689279367
example_dataset/train/images/grey-rectified-left-023334.pgm,-0.735832119298774,-0.2172163793038104,0.641379869321152
example_dataset/train/images/grey-rectified-left-011694_flip.pgm,0.3259259591446474,-0.7469714925629589,0.5794875826572188
example_dataset/train/images/grey-rectified-left-027770.pgm,-0.1096309161607198,0.827138809800212,0.5512009175827359
example_dataset/train/images/grey-rectified-left-020164.pgm,-0.518782345461824,-0.6224257352501671,0.5860469965245259
example_dataset/train/images/grey-rectified-left-035694.pgm,-0.7437164269430594,-0.3772460436561816,0.5518797865847301
example_dataset/train/images/grey-rectified-left-029778_flip.pgm,-0.6442502336795503,0.538877444356247,0.5427271288298797
example_dataset/train/images/grey-rectified-left-009908_flip.pgm,0.8015600140779119,-0.1580179022162999,0.5766557780951974
example_dataset/train/images/grey-rectified-left-030407_flip.pgm,-0.3674610572459476,-0.7438509725640361,0.5582634700777297
example_dataset/train/images/grey-rectified-left-032399_flip.pgm,-0.7220222574107243,0.3931861794343006,0.569287702401325
example_dataset/train/images/grey-rectified-left-015302_flip.pgm,-0.7651459401797441,0.1816378214779367,0.6177049392996664
example_dataset/train/images/grey-rectified-left-010010_flip.pgm,0.7918393721556672,-0.1508567964425515,0.5918045586772794
example_dataset/train/images/grey-rectified-left-043785_flip.pgm,0.1885376544927663,0.8889711349071099,0.4173534163515752
example_dataset/train/images/grey-rectified-left-042420_flip.pgm,0.305006602740565,0.8264158684346861,0.4732946066500259
example_dataset/train/images/grey-rectified-left-040842_flip.pgm,-0.6337882637098974,0.6576774246852441,0.4071521114313157
example_dataset/train/images/grey-rectified-left-032821_flip.pgm,-0.83438644994924,-0.1601163534725694,0.5274106611472237
example_dataset/train/images/grey-rectified-left-011110.pgm,0.6436647745051634,0.4334031270079215,0.6307593737400757
example_dataset/train/images/grey-rectified-left-016753.pgm,-0.5096962780395933,0.5943045505528051,0.6221027289321387
example_dataset/train/images/grey-rectified-left-019566_flip.pgm,-0.4179909521767664,-0.703680969761803,0.574557792300695
example_dataset/train/images/grey-rectified-left-013832_flip.pgm,-0.5036625372350951,-0.6221039618588674,0.5994253158029006
example_dataset/train/images/grey-rectified-left-018376.pgm,-0.4528349420340801,0.6163676245521095,0.644229358751199
example_dataset/train/images/grey-rectified-left-033438_flip.pgm,-0.7958773636698656,-0.30010743577834,0.5258466972307178
example_dataset/train/images/grey-rectified-left-000924.pgm,0.7863767964282367,-0.49697963885793,0.3669097608403255
example_dataset/train/images/grey-rectified-left-021849.pgm,-0.5304336494104823,-0.6218305185434454,0.5761657311755598
example_dataset/train/images/grey-rectified-left-002717_flip.pgm,0.318626391306566,-0.7735157011065853,0.5478600942800478
example_dataset/train/images/grey-rectified-left-003228.pgm,0.2216545940615803,0.7873395002928891,0.5752962299632596
example_dataset/train/images/grey-rectified-left-025901.pgm,-0.7945929923958239,-0.0249763659212536,0.6066285169531824
example_dataset/train/images/grey-rectified-left-017164_flip.pgm,-0.3910289970088163,-0.6594054886098921,0.6420909009551752
example_dataset/train/images/grey-rectified-left-047336_flip.pgm,-0.9065852310960276,-0.0809472590147836,0.414186866059941
example_dataset/train/images/grey-rectified-left-002514.pgm,0.1597393428767122,0.8170988253256876,0.5539249515852286
example_dataset/train/images/grey-rectified-left-014143.pgm,-0.520899131542365,0.6024272323398097,0.6047689844013223
example_dataset/train/images/grey-rectified-left-048360.pgm,-0.6996325646714567,0.5797807159273053,0.4175746590611807
example_dataset/train/images/grey-rectified-left-013661_flip.pgm,-0.3628783875483647,-0.6863486609248141,0.6302735846416327
example_dataset/train/images/grey-rectified-left-030865.pgm,-0.8506664602569328,-0.0678270816358114,0.5213118648090691
example_dataset/train/images/grey-rectified-left-038567.pgm,0.7924299251011909,-0.4218432361129492,0.4405713312845893
example_dataset/train/images/grey-rectified-left-007317.pgm,-0.0104946872560648,0.7952417519430433,0.6062016310650745
example_dataset/train/images/grey-rectified-left-009646.pgm,0.6536168164483105,0.5286661896100746,0.5415691250608181
example_dataset/train/images/grey-rectified-left-037607_flip.pgm,0.7209462756689758,0.4647973469138487,0.5140037878273666
example_dataset/train/images/grey-rectified-left-032976_flip.pgm,-0.8020394079703325,0.2411594728570842,0.5464200734909835
example_dataset/train/images/grey-rectified-left-047538_flip.pgm,-0.9048251728152154,-0.2035877628648567,0.3739564539509896
example_dataset/train/images/grey-rectified-left-020768.pgm,-0.721071875268314,-0.4228920283336567,0.5488330192953799
example_dataset/train/images/grey-rectified-left-004412.pgm,-0.3634727459797521,0.7512292419285598,0.5509466299029154
example_dataset/train/images/grey-rectified-left-013839.pgm,-0.4883158053195655,0.617038025866582,0.6170994643570643
example_dataset/train/images/grey-rectified-left-024989_flip.pgm,0.1982465485252894,0.7614114468241833,0.6172122120007948
example_dataset/train/images/grey-rectified-left-029892.pgm,-0.7158334673953305,-0.4598265481956153,0.5254921431679866
example_dataset/train/images/grey-rectified-left-028445.pgm,-0.7765758809829912,0.3116992061149802,0.5475157586615951
example_dataset/train/images/grey-rectified-left-025131_flip.pgm,-0.4915530802877133,0.6562693762368177,0.5724387085735897
example_dataset/train/images/grey-rectified-left-008330.pgm,0.6380592109011665,0.6317263842038982,0.4402297342125471
example_dataset/train/images/grey-rectified-left-045163.pgm,0.5205863102586963,-0.7290537297331102,0.4443765888674575
example_dataset/train/images/grey-rectified-left-040198_flip.pgm,0.2974223401058889,0.8130454829092666,0.5004967475686275
example_dataset/train/images/grey-rectified-left-012713.pgm,0.2116189022359182,0.751494600191194,0.6248786330960137
example_dataset/train/images/grey-rectified-left-009554.pgm,0.248300930413894,0.8192358761644435,0.5169131717809782
example_dataset/train/images/grey-rectified-left-001934.pgm,0.8331879640872756,0.1595151932132831,0.5294834460436225
example_dataset/train/images/grey-rectified-left-028718.pgm,-0.6161795896753643,0.5872055595094303,0.524892697747565
example_dataset/train/images/grey-rectified-left-022652_flip.pgm,-0.5770968875422405,0.344754197916167,0.7403402767702423
example_dataset/train/images/grey-rectified-left-036572.pgm,0.1844990908593543,-0.8114601986896096,0.5545200009149274
example_dataset/train/images/grey-rectified-left-042524.pgm,0.1892792262459697,-0.860537514186962,0.4729149618997597
example_dataset/train/images/grey-rectified-left-024512.pgm,-0.7969565621979313,0.1741609974748209,0.578384115383739
example_dataset/train/images/grey-rectified-left-033002.pgm,-0.8356001713700801,-0.184347394525987,0.5174827453527052
example_dataset/train/images/grey-rectified-left-033254.pgm,-0.8124062552044315,0.2742765293008017,0.5145565682987814
example_dataset/train/images/grey-rectified-left-025210_flip.pgm,-0.4376252142128895,0.7010980254131725,0.562979334120599
example_dataset/train/images/grey-rectified-left-012754.pgm,0.4385982705525473,0.60354447931243,0.665857055650687
example_dataset/train/images/grey-rectified-left-019816.pgm,-0.4346765469405985,-0.6842448765300856,0.5855469652232222
example_dataset/train/images/grey-rectified-left-022608.pgm,-0.6920850948883138,-0.3181760734155475,0.6479060176748613
example_dataset/train/images/grey-rectified-left-009257.pgm,0.0905307066914342,0.8708193605569864,0.483195439160047
example_dataset/train/images/grey-rectified-left-024344.pgm,-0.8156650481334284,0.0863524110610087,0.5720435213840313
example_dataset/train/images/grey-rectified-left-048461.pgm,-0.8527625155363933,0.3171476689061108,0.4149860819394579
example_dataset/train/images/grey-rectified-left-001253_flip.pgm,0.7862993591659635,-0.1368068579178523,0.6025090882317375
example_dataset/train/images/grey-rectified-left-042293.pgm,0.1427278325865145,-0.8674794814232881,0.476558616661937
example_dataset/train/images/grey-rectified-left-038726_flip.pgm,0.4589075160124817,0.7272833269762636,0.5103556152817279
example_dataset/train/images/grey-rectified-left-039831_flip.pgm,0.2554068539231597,0.8101860914968558,0.5276038628688403
example_dataset/train/images/grey-rectified-left-026178_flip.pgm,-0.7155458484700219,0.2846624698982271,0.6379352764730584
example_dataset/train/images/grey-rectified-left-001022.pgm,0.8487809418256731,-0.3838747202475393,0.3636084596766097
example_dataset/train/images/grey-rectified-left-006194.pgm,0.2266359779590285,0.7895881519949518,0.5702514215008602
example_dataset/train/images/grey-rectified-left-047392_flip.pgm,-0.9081308966007128,0.0621956686794202,0.4140410286876231
example_dataset/train/images/grey-rectified-left-011942_flip.pgm,-0.2867120572229527,-0.7579943568979632,0.5858675201390032
example_dataset/train/images/grey-rectified-left-000515.pgm,0.3731826529367292,0.7881559267108164,0.4894332873208756
example_dataset/train/images/grey-rectified-left-038444.pgm,0.8205678346151978,0.2887806693889595,0.4932282978319369
example_dataset/train/images/grey-rectified-left-011531_flip.pgm,0.6286688097300042,-0.434521317502313,0.6449548451703528
example_dataset/train/images/grey-rectified-left-000511.pgm,0.370398325769859,0.7916521714321512,0.4858929097379846
example_dataset/train/images/grey-rectified-left-001400.pgm,0.6202833024665926,0.7137970836088884,0.3251804854424437
example_dataset/train/images/grey-rectified-left-040374.pgm,0.1437319019961098,-0.8682873968377185,0.4747821993728904
example_dataset/train/images/grey-rectified-left-024606_flip.pgm,-0.788735852195814,0.1485004483432984,0.5965260868585568
example_dataset/train/images/grey-rectified-left-043442.pgm,0.274473986307622,-0.8489579224210181,0.4515910503973609
example_dataset/train/images/grey-rectified-left-028614_flip.pgm,-0.6478413163400427,-0.5315360497962334,0.5456840263465816
example_dataset/train/images/grey-rectified-left-017413_flip.pgm,-0.7032145472595629,-0.3544488494847481,0.6163240329741055
example_dataset/train/images/grey-rectified-left-029778.pgm,-0.6442502336795503,-0.538877444356247,0.5427271288298797
example_dataset/train/images/grey-rectified-left-020820.pgm,-0.6913395687126386,-0.4516300120767713,0.5639857559582141
example_dataset/train/images/grey-rectified-left-018161.pgm,-0.2514909037957086,0.7565350068267587,0.6036614189706461
example_dataset/train/images/grey-rectified-left-001146.pgm,0.6860846721694246,-0.4806742092776718,0.5461136577210445
example_dataset/train/images/grey-rectified-left-010240_flip.pgm,0.3561942291438828,-0.7260164687877606,0.5882395414910031
example_dataset/train/images/grey-rectified-left-043925_flip.pgm,0.4335053662749117,0.7723900762681896,0.4642054151916744
example_dataset/train/images/grey-rectified-left-044833.pgm,0.7609382067814469,-0.4331150905905522,0.4830987101648831
example_dataset/train/images/grey-rectified-left-039573_flip.pgm,-0.0865949450949048,0.8576206230956063,0.5069400184687677
example_dataset/train/images/grey-rectified-left-023081.pgm,-0.6491161028357241,-0.3917257843665935,0.6520729981388117
example_dataset/train/images/grey-rectified-left-026475.pgm,-0.6285736069786853,0.4679692394969814,0.6212085088715562
example_dataset/train/images/grey-rectified-left-033463.pgm,-0.7828119997546622,0.3491012043509882,0.5151055446806958
example_dataset/train/images/grey-rectified-left-045591.pgm,0.6346278694060308,-0.6329447265881607,0.4434280555596368
example_dataset/train/images/grey-rectified-left-047056_flip.pgm,-0.914569241271624,0.0814178337841727,0.3961492638662086
example_dataset/train/images/grey-rectified-left-035746_flip.pgm,-0.7235150344572264,0.4203134610120534,0.5475971050018688
example_dataset/train/images/grey-rectified-left-042947.pgm,0.4307401823850099,-0.7542653032822164,0.4955267374658147
example_dataset/train/images/grey-rectified-left-013047.pgm,0.3341655312715479,0.6936812167661952,0.638075048262957
example_dataset/train/images/grey-rectified-left-046760_flip.pgm,-0.8859691830596624,0.1437194536495556,0.4409119246644022
example_dataset/train/images/grey-rectified-left-030822.pgm,-0.8487928059526904,0.0706300799482507,0.5239867978961517
example_dataset/train/images/grey-rectified-left-004205.pgm,-0.5533591153406067,0.5873186520745862,0.5906356663754334
example_dataset/train/images/grey-rectified-left-019419_flip.pgm,-0.6882580516779746,-0.4799744030688816,0.543990281805759
example_dataset/train/images/grey-rectified-left-039535.pgm,-0.0218231694128354,-0.8600669167588123,0.5097142807237884
example_dataset/train/images/grey-rectified-left-011622_flip.pgm,0.5664254536789337,-0.531451993660875,0.629857907673227
example_dataset/train/images/grey-rectified-left-047424.pgm,-0.8755929453092846,0.2002020791710994,0.4396090554346907
example_dataset/train/images/grey-rectified-left-040794_flip.pgm,-0.5951528175663489,0.6632730218905029,0.4537202025203163
example_dataset/train/images/grey-rectified-left-018863.pgm,0.2385795432686883,0.7241717558841457,0.6470356014265191
example_dataset/train/images/grey-rectified-left-033536.pgm,-0.7643950709735698,0.40391330252442,0.502547728594138
example_dataset/train/images/grey-rectified-left-028089_flip.pgm,-0.3775650247142752,-0.7812099580091938,0.4971475169602907
example_dataset/train/images/grey-rectified-left-025254_flip.pgm,-0.2982147526865548,0.7453757638522379,0.5962238941385944
example_dataset/train/images/grey-rectified-left-024468_flip.pgm,-0.7541252247772702,-0.3004871504336571,0.583954294255032
example_dataset/train/images/grey-rectified-left-038536.pgm,0.8787947602353505,-0.1461361551668034,0.4542730385307462
example_dataset/train/images/grey-rectified-left-024632.pgm,-0.8007605924713855,-0.1034917645224576,0.5899762098770627
example_dataset/train/images/grey-rectified-left-021456.pgm,-0.4341314595197812,-0.7132796756078602,0.5502381122931874
example_dataset/train/images/grey-rectified-left-043066_flip.pgm,0.4792191038945291,0.7485902873475918,0.4582157048283857
example_dataset/train/images/grey-rectified-left-031113.pgm,-0.8357407028869412,-0.1132765692455174,0.5373135922326988
example_dataset/train/images/grey-rectified-left-028212_flip.pgm,-0.5023072177212765,-0.6899917598447355,0.5211514466750284
example_dataset/train/images/grey-rectified-left-014962.pgm,-0.7640071734670993,0.2188589410759527,0.6069545310827872
example_dataset/train/images/grey-rectified-left-029857.pgm,-0.6469381754028527,-0.5454187420351365,0.532906551886198
example_dataset/train/images/grey-rectified-left-004531.pgm,-0.6881655822432412,0.3820614454657783,0.6168121134546735
example_dataset/train/images/grey-rectified-left-010175_flip.pgm,0.7107118333809854,-0.4211957880787796,0.5634561189630779
example_dataset/train/images/grey-rectified-left-019235.pgm,-0.6389905889069302,0.4673738495301808,0.610944115336022
example_dataset/train/images/grey-rectified-left-033036.pgm,-0.8456181595808708,0.0754636083882306,0.5284270734889428
example_dataset/train/images/grey-rectified-left-035686.pgm,-0.7525541299265099,-0.3739190648565594,0.5420763917266179
example_dataset/train/images/grey-rectified-left-011666_flip.pgm,0.5703842960642929,-0.5549747949009985,0.6055284731768075
example_dataset/train/images/grey-rectified-left-035989_flip.pgm,-0.7667650187506085,0.3063606648597366,0.5641050868828246
example_dataset/train/images/grey-rectified-left-031849.pgm,-0.8051080857312148,0.1902009429417674,0.5618047450798911
example_dataset/train/images/grey-rectified-left-048620_flip.pgm,-0.8510875554349555,-0.3324078085598153,0.4063926940684499
example_dataset/train/images/grey-rectified-left-009835_flip.pgm,0.7972050912828476,-0.1468744961230343,0.5855697437720904
example_dataset/train/images/grey-rectified-left-047711.pgm,-0.8946417360697286,0.198986283334876,0.4000257780777563
example_dataset/train/images/grey-rectified-left-008970.pgm,-0.0781097782902425,0.8565792173826486,0.5100695118153783
example_dataset/train/images/grey-rectified-left-039307.pgm,-0.0688719677052863,-0.8466788989264202,0.5276281779597699
example_dataset/train/images/grey-rectified-left-008757_flip.pgm,0.3634890704777651,-0.7737217474774358,0.5188741206917853
example_dataset/train/images/grey-rectified-left-036012.pgm,-0.8160668085463209,-0.16894791784078,0.5527129137683392
example_dataset/train/images/grey-rectified-left-012102_flip.pgm,0.7360312502153432,-0.2428447298618146,0.6318895757051078
example_dataset/train/images/grey-rectified-left-034581_flip.pgm,-0.7396323935387024,-0.4159153793679734,0.5291108765026522
example_dataset/train/images/grey-rectified-left-020609.pgm,-0.6062752608129427,-0.5678860257106474,0.5567187529882249
example_dataset/train/images/grey-rectified-left-026577.pgm,-0.7980963070068252,-0.0735802972807096,0.5980202543343743
example_dataset/train/images/grey-rectified-left-046463.pgm,-0.6434518293649989,-0.6812279290587946,0.3491393016506478
example_dataset/train/images/grey-rectified-left-016248_flip.pgm,-0.5629260493120055,-0.5302517499967586,0.6339931739627428
example_dataset/train/images/grey-rectified-left-010416_flip.pgm,0.7897420866443606,0.0580712527648816,0.6106841787576689
example_dataset/train/images/grey-rectified-left-011508.pgm,0.6862919711127692,0.3283819528034141,0.648975056114768
example_dataset/train/images/grey-rectified-left-042818_flip.pgm,0.1734711121857088,0.8524580278129941,0.4931765242326867
example_dataset/train/images/grey-rectified-left-047084.pgm,-0.9093966678952674,0.0220101422999992,0.4153471488489099
example_dataset/train/images/grey-rectified-left-001445.pgm,0.5166749086884339,0.7730056947282014,0.3681157897313958
example_dataset/train/images/grey-rectified-left-005588_flip.pgm,-0.7411838635033945,-0.3668769931861284,0.5621812451095172
example_dataset/train/images/grey-rectified-left-031316_flip.pgm,-0.698310339717438,0.4343893945558403,0.5689187317544807
example_dataset/train/images/grey-rectified-left-039328.pgm,-0.0392380003763735,-0.8509419902380434,0.5237920470722913
example_dataset/train/images/grey-rectified-left-000008_flip.pgm,0.057966237711051,-0.8826471290832666,0.466448240222528
example_dataset/train/images/grey-rectified-left-005169_flip.pgm,0.4570564602626857,-0.7097627651414294,0.5360375074105692
example_dataset/train/images/grey-rectified-left-010097.pgm,0.675838090653986,0.4501286838199681,0.5836326269355386
example_dataset/train/images/grey-rectified-left-008322_flip.pgm,0.6712423373214396,-0.5888718473066623,0.4501818210866467
example_dataset/train/images/grey-rectified-left-043798_flip.pgm,0.1155522408104832,0.9096946449791986,0.3988775909221347
example_dataset/train/images/grey-rectified-left-017994_flip.pgm,-0.2742840732785592,-0.7597632024300448,0.5895151595836742
example_dataset/train/images/grey-rectified-left-007007.pgm,0.0021004864721734,0.7943286203096276,0.6074846754557547
example_dataset/train/images/grey-rectified-left-000251.pgm,0.3949804571325769,0.7635617958431733,0.5108461827322278
example_dataset/train/images/grey-rectified-left-020742.pgm,-0.6814921116797175,-0.4677423456240224,0.5628370988380716
example_dataset/train/images/grey-rectified-left-026914.pgm,-0.8677903866038826,0.0384210400565489,0.4954429014516778
example_dataset/train/images/grey-rectified-left-046329_flip.pgm,0.1643207937483125,0.840865103021801,0.5156981241599202
example_dataset/train/images/grey-rectified-left-023966.pgm,-0.7912347128817871,-0.1506869332725897,0.5926559518572119
example_dataset/train/images/grey-rectified-left-034939_flip.pgm,-0.8276910302636112,-0.0534019455592247,0.5586374411294426
example_dataset/train/images/grey-rectified-left-037215_flip.pgm,0.6648523819802924,0.5252852933148235,0.5310806631786655
example_dataset/train/images/grey-rectified-left-014870.pgm,-0.727278341302023,0.3366030718371568,0.5981342544134787
example_dataset/train/images/grey-rectified-left-027660.pgm,-0.3082083746159699,0.7846127459691102,0.537950217659027
example_dataset/train/images/grey-rectified-left-021832_flip.pgm,-0.4147716449095762,0.7125881032473822,0.5658468677030055
example_dataset/train/images/grey-rectified-left-044607.pgm,0.8172107024264791,-0.3385303362668322,0.4664374333891802
example_dataset/train/images/grey-rectified-left-047482_flip.pgm,-0.9050859358398712,-0.1130201283529294,0.4099340182662957
example_dataset/train/images/grey-rectified-left-001740.pgm,0.3327581901411327,0.8257374055914737,0.4554445343848796
example_dataset/train/images/grey-rectified-left-028744_flip.pgm,-0.6260427403037645,-0.5801072688509997,0.5211008001713174
example_dataset/train/images/grey-rectified-left-031109_flip.pgm,-0.8403929808308119,0.0702632803006028,0.5374036743563458
example_dataset/train/images/grey-rectified-left-029167_flip.pgm,-0.7764218123128259,-0.332729259943785,0.535219963138641
example_dataset/train/images/grey-rectified-left-015913_flip.pgm,-0.5594053419430325,-0.5439969748691736,0.6254062317716274
example_dataset/train/images/grey-rectified-left-033442_flip.pgm,-0.8001780662412092,-0.2871023694540194,0.5265807552126897
example_dataset/train/images/grey-rectified-left-008468.pgm,0.1448887281676972,0.8773465645785041,0.4574606672406315
